datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,month,day_of_week,year,flood_risk
2020-07-08,14.3,3.6,8.3,14.3,3.6,8.1,6.6,89.8,0.0,0,0.0,none,26.3,15.8,17.1,1029.0,78.9,9.7,62.6,5.3,3,0.59,Partially cloudy,7,2,2020,0
2020-07-09,15.5,0.7,8.0,15.5,0.7,7.5,5.9,86.8,0.0,0,0.0,none,38.9,19.3,358.1,1026.8,59.1,9.9,98.5,8.5,4,0.63,Partially cloudy,7,3,2020,0
2020-07-10,15.6,2.1,9.3,15.6,2.1,9.1,7.6,88.9,0.0,0,0.0,none,33.5,17.0,354.2,1022.8,91.4,10.0,72.4,6.2,3,0.66,Overcast,7,4,2020,0
2020-07-11,11.1,6.7,9.4,11.1,6.7,9.2,8.8,96.0,6.095,100,8.33,rain,23.4,8.1,19.4,1016.9,88.9,9.0,62.6,5.4,3,0.69,"Rain, Partially cloudy",7,5,2020,0
2020-07-12,12.2,8.2,9.9,12.2,7.0,9.5,9.0,94.5,6.423,100,8.33,rain,33.5,17.2,157.9,1018.9,90.3,7.3,79.3,6.8,4,0.72,"Rain, Overcast",7,6,2020,0
2020-07-13,14.2,9.2,11.3,14.2,7.7,11.0,9.3,88.2,0.0,0,0.0,none,42.5,24.6,163.7,1024.9,65.5,10.0,69.0,6.0,3,0.75,Partially cloudy,7,0,2020,0
2020-07-14,12.9,8.3,10.3,12.9,6.4,9.3,7.7,85.0,0.0,0,0.0,none,39.2,23.6,158.9,1027.5,64.6,10.0,64.3,5.5,3,0.79,Partially cloudy,7,1,2020,0
2020-07-15,14.3,0.7,7.7,14.3,0.7,7.0,5.7,88.1,0.113,100,4.17,rain,21.6,14.8,146.9,1024.1,62.9,10.0,92.0,8.0,4,0.82,"Rain, Partially cloudy",7,2,2020,0
2020-07-16,11.8,0.7,6.3,11.8,0.7,5.7,5.4,93.7,0.2,100,8.33,rain,25.2,12.7,193.7,1023.7,89.5,6.6,62.1,5.3,3,0.85,"Rain, Partially cloudy",7,3,2020,0
2020-07-17,11.2,0.7,5.1,11.2,0.7,4.5,4.4,95.3,0.113,100,4.17,rain,22.3,10.2,11.8,1023.1,73.6,7.7,75.6,6.5,3,0.88,"Rain, Partially cloudy",7,4,2020,0
2020-07-18,11.9,-0.3,7.5,11.9,-2.2,6.8,3.8,79.2,0.0,0,0.0,none,59.0,31.7,2.1,1018.0,81.5,10.0,84.2,7.1,4,0.91,Partially cloudy,7,5,2020,0
2020-07-19,14.7,8.6,11.3,14.7,5.9,10.9,5.6,68.1,0.913,100,8.33,rain,57.6,28.2,340.2,1012.1,52.2,10.0,94.9,8.3,5,0.95,"Rain, Partially cloudy",7,6,2020,0
2020-07-20,12.1,5.1,8.7,12.1,3.4,7.8,6.0,84.0,0.087,100,4.17,rain,46.4,24.7,278.9,1021.9,59.2,10.0,78.5,6.8,3,0.98,"Rain, Partially cloudy",7,0,2020,0
2020-07-21,11.2,6.8,8.9,11.2,5.4,8.1,8.1,94.6,0.433,100,4.17,rain,29.2,14.2,273.3,1029.5,78.3,10.0,73.0,6.2,3,0.0,"Rain, Partially cloudy",7,1,2020,0
2020-07-22,11.6,8.2,9.4,11.6,6.7,8.6,7.6,89.2,1.221,100,8.33,rain,32.0,12.7,258.0,1028.5,90.2,9.8,68.9,6.0,4,0.05,"Rain, Overcast",7,2,2020,0
2020-07-23,10.5,6.0,8.7,10.5,6.0,8.4,6.2,84.7,0.2,100,8.33,rain,19.1,11.0,257.6,1026.8,86.3,10.0,81.2,7.0,3,0.08,"Rain, Partially cloudy",7,3,2020,0
2020-07-24,12.6,3.4,7.4,12.6,1.2,6.4,3.8,79.0,0.0,0,0.0,none,31.7,15.2,5.9,1025.1,81.4,10.0,116.2,10.1,5,0.12,Partially cloudy,7,4,2020,0
2020-07-25,11.5,2.1,6.3,11.5,1.5,5.6,4.0,86.3,0.0,0,0.0,none,19.1,10.4,282.8,1025.2,72.0,10.0,96.8,8.3,4,0.16,Partially cloudy,7,5,2020,0
2020-07-26,11.2,5.4,8.1,11.2,3.6,7.6,7.1,93.5,0.0,0,0.0,none,20.9,12.4,284.1,1021.5,99.6,7.8,92.2,8.0,4,0.19,Overcast,7,6,2020,0
2020-07-27,12.7,9.3,10.8,12.7,7.3,10.2,9.5,91.8,0.86,100,8.33,rain,50.8,29.7,191.9,1018.3,98.2,9.9,61.2,5.4,3,0.25,"Rain, Overcast",7,0,2020,0
2020-07-28,14.6,8.4,11.6,14.6,7.3,11.5,9.0,84.6,0.1,100,4.17,rain,38.5,20.9,163.7,1019.6,90.1,10.0,48.5,4.2,2,0.26,"Rain, Overcast",7,1,2020,0
2020-07-29,15.6,7.2,10.3,15.6,6.1,9.9,8.2,88.1,0.113,100,4.17,rain,19.1,11.6,282.3,1019.4,75.1,9.9,92.4,7.9,4,0.3,"Rain, Partially cloudy",7,2,2020,0
2020-07-30,14.1,4.7,9.2,14.1,3.0,8.7,5.9,81.4,0.0,0,0.0,none,29.2,11.6,237.3,1026.8,43.7,10.0,103.0,8.9,4,0.34,Partially cloudy,7,3,2020,0
2020-07-31,15.4,1.0,7.7,15.4,-0.1,6.9,3.9,79.3,0.087,100,4.17,rain,29.2,13.0,357.1,1027.3,64.0,10.0,131.1,11.2,5,0.37,"Rain, Partially cloudy",7,4,2020,0
2020-08-01,15.1,5.6,10.0,15.1,2.4,8.9,6.2,78.1,0.0,0,0.0,none,49.0,29.7,357.4,1023.7,41.1,10.0,135.1,11.7,5,0.41,Partially cloudy,8,5,2020,0
2020-08-02,17.1,5.8,10.8,17.1,2.9,9.7,6.8,77.5,0.0,0,0.0,none,43.6,25.6,353.7,1022.3,51.7,10.0,131.6,11.4,5,0.44,Partially cloudy,8,6,2020,0
2020-08-03,14.8,8.3,10.9,14.8,6.0,10.0,6.4,75.2,0.113,100,4.17,rain,32.8,22.3,291.2,1015.7,64.5,10.0,108.4,9.3,5,0.48,"Rain, Partially cloudy",8,0,2020,0
2020-08-04,8.4,3.4,5.8,6.5,-0.2,2.5,3.2,84.0,6.364,100,16.67,rain,64.1,28.9,277.2,1013.1,66.8,10.0,112.2,9.8,4,0.5,"Rain, Partially cloudy",8,1,2020,0
2020-08-05,9.9,3.3,6.9,7.1,-0.7,4.0,4.8,86.9,4.836,100,12.5,rain,50.0,23.1,266.4,1016.4,68.9,10.0,110.1,9.5,4,0.55,"Rain, Partially cloudy",8,2,2020,0
2020-08-06,12.0,4.3,7.3,12.0,2.4,5.9,5.1,87.0,0.8,100,8.33,rain,31.7,17.5,221.7,1020.6,72.7,10.0,101.9,8.8,4,0.58,"Rain, Partially cloudy",8,3,2020,0
2020-08-07,11.6,2.0,6.6,11.6,0.2,5.5,4.4,86.9,2.788,100,8.33,rain,36.4,23.3,131.5,1018.4,99.2,10.0,57.3,5.0,2,0.61,"Rain, Overcast",8,4,2020,0
2020-08-08,15.2,9.1,11.6,15.2,6.1,10.8,8.4,80.8,1.568,100,8.33,rain,37.8,22.6,135.8,1015.6,97.4,10.0,63.3,5.4,3,0.64,"Rain, Overcast",8,5,2020,0
2020-08-09,14.4,8.7,11.1,14.4,6.1,10.2,7.7,80.4,0.0,0,0.0,none,40.7,23.9,149.6,1019.1,49.0,10.0,92.8,8.0,3,0.68,Partially cloudy,8,6,2020,0
2020-08-10,15.5,3.1,8.5,15.5,1.5,7.7,6.0,85.2,0.113,100,4.17,rain,21.2,13.0,338.3,1021.2,26.6,10.0,122.4,10.7,5,0.71,"Rain, Partially cloudy",8,0,2020,0
2020-08-11,14.2,3.5,9.0,14.2,1.4,8.3,4.4,74.5,0.0,0,0.0,none,51.1,28.6,15.4,1017.1,70.4,10.0,118.8,10.1,5,0.74,Partially cloudy,8,1,2020,0
2020-08-12,14.5,10.1,11.9,14.5,10.1,11.9,8.8,81.4,0.113,100,4.17,rain,55.4,24.9,10.3,1010.1,89.7,10.0,84.8,7.1,4,0.75,"Rain, Partially cloudy",8,2,2020,0
2020-08-13,16.5,10.8,13.4,16.5,10.8,13.4,10.9,84.9,0.401,100,12.5,rain,46.4,24.6,4.3,1010.8,50.6,10.0,105.3,9.2,4,0.8,"Rain, Partially cloudy",8,3,2020,0
2020-08-14,16.8,10.1,12.8,16.8,10.1,12.8,10.5,86.1,2.768,100,12.5,rain,43.9,14.5,20.3,1012.1,57.5,10.0,134.1,11.4,5,0.84,"Rain, Partially cloudy",8,4,2020,0
2020-08-15,15.7,6.5,10.9,15.7,5.2,10.6,9.3,89.5,0.0,0,0.0,none,30.6,16.0,201.5,1012.9,54.2,10.0,126.0,10.9,5,0.87,Partially cloudy,8,5,2020,0
2020-08-16,13.2,9.5,11.3,13.2,8.0,11.3,10.2,93.1,8.463,100,12.5,rain,39.6,22.6,229.3,1012.5,83.5,9.7,47.1,4.2,2,0.9,"Rain, Partially cloudy",8,6,2020,0
2020-08-17,15.4,8.6,11.2,15.4,6.8,10.7,7.2,78.1,0.0,0,0.0,none,35.6,20.8,321.3,1009.2,77.5,10.0,119.8,10.4,4,0.93,Partially cloudy,8,0,2020,0
2020-08-18,14.8,9.1,11.7,14.8,7.6,11.4,7.8,77.4,1.726,100,8.33,rain,46.8,22.6,354.4,999.8,66.5,10.0,121.3,10.5,5,0.97,"Rain, Partially cloudy",8,1,2020,0
2020-08-19,11.2,8.4,9.9,11.2,5.9,8.7,7.6,85.4,4.46,100,12.5,rain,41.8,20.8,328.5,992.7,90.2,9.9,62.1,5.5,3,0.0,"Rain, Overcast",8,2,2020,0
2020-08-20,13.9,8.7,10.8,13.9,6.1,9.8,6.1,73.7,0.26,100,4.17,rain,50.8,24.7,303.6,1000.6,67.5,10.0,112.3,9.7,5,0.03,"Rain, Partially cloudy",8,3,2020,0
2020-08-21,11.8,6.4,9.0,11.8,4.0,7.2,4.1,72.0,3.006,100,12.5,rain,62.3,28.9,315.6,1001.3,67.7,10.0,143.1,12.4,6,0.07,"Rain, Partially cloudy",8,4,2020,0
2020-08-22,10.0,5.4,6.9,10.0,1.9,3.9,5.0,88.2,17.134,100,8.33,rain,64.1,31.7,292.4,1003.0,76.6,9.5,102.6,8.9,4,0.11,"Rain, Partially cloudy",8,5,2020,0
2020-08-23,10.6,6.4,8.1,10.6,3.5,5.6,6.0,87.5,3.752,100,8.33,rain,60.1,28.6,246.7,1012.8,77.9,9.8,121.7,10.5,5,0.14,"Rain, Partially cloudy",8,6,2020,0
2020-08-24,11.2,4.9,7.6,11.2,2.5,6.0,5.4,86.5,0.919,100,12.5,rain,37.1,16.5,256.9,1022.1,61.7,10.0,125.2,10.8,5,0.18,"Rain, Partially cloudy",8,0,2020,0
2020-08-25,11.9,3.9,8.2,11.9,1.9,7.6,5.7,84.6,0.346,100,4.17,rain,29.2,18.3,272.8,1029.1,63.3,10.0,118.7,10.2,5,0.21,"Rain, Partially cloudy",8,1,2020,0
2020-08-26,14.5,4.7,9.8,14.5,4.7,9.2,5.7,77.3,0.0,0,0.0,none,28.1,13.4,320.4,1029.0,57.8,10.0,157.8,13.6,6,0.25,Partially cloudy,8,2,2020,0
2020-08-27,17.9,7.4,11.6,17.9,4.1,10.9,5.4,67.1,1.866,100,4.17,rain,67.7,52.0,337.9,1020.9,53.1,10.0,171.8,14.8,7,0.28,"Rain, Partially cloudy",8,3,2020,0
2020-08-28,15.7,5.4,10.0,15.7,3.2,9.0,5.8,76.7,0.113,100,4.17,rain,37.8,16.0,321.8,1026.4,29.5,10.0,176.3,15.3,7,0.32,"Rain, Partially cloudy",8,4,2020,0
2020-08-29,18.2,5.9,12.1,18.2,3.7,11.3,6.1,68.9,0.0,0,0.0,none,59.4,29.4,359.5,1025.7,0.0,10.0,193.7,16.7,7,0.35,Clear,8,5,2020,0
2020-08-30,19.5,9.6,14.6,19.5,7.0,14.4,6.8,61.0,0.979,100,4.17,rain,67.0,35.6,345.6,1017.2,69.2,10.0,154.2,13.3,6,0.39,"Rain, Partially cloudy",8,6,2020,0
2020-08-31,11.9,5.9,8.6,11.9,3.7,7.4,5.2,80.0,0.087,100,4.17,rain,43.6,22.9,228.3,1023.5,65.5,10.0,136.7,12.0,5,0.42,"Rain, Partially cloudy",8,0,2020,0
2020-09-01,14.8,4.6,9.9,14.8,4.6,9.7,4.5,71.0,0.0,0,0.0,none,52.9,24.9,3.8,1019.8,86.4,10.0,183.1,15.8,7,0.46,Partially cloudy,9,1,2020,0
2020-09-02,20.3,10.5,15.8,20.3,10.5,15.8,6.5,55.2,0.0,0,0.0,none,76.3,43.9,4.6,1009.6,79.8,10.0,158.4,13.8,7,0.5,Partially cloudy,9,2,2020,0
2020-09-03,19.1,10.9,14.4,19.1,10.9,14.4,6.3,60.1,0.0,0,0.0,none,75.2,37.8,330.8,1010.6,69.4,10.0,170.4,14.7,7,0.53,Partially cloudy,9,3,2020,0
2020-09-04,16.3,5.3,11.4,16.3,3.1,10.8,5.1,67.0,0.0,0,0.0,none,37.1,22.1,345.2,1015.7,57.9,10.0,134.2,11.7,6,0.56,Partially cloudy,9,4,2020,0
2020-09-05,15.9,7.6,11.8,15.9,6.7,11.6,6.7,71.8,0.46,100,4.17,rain,38.5,21.1,296.5,1018.7,57.8,10.0,127.6,10.9,5,0.59,"Rain, Partially cloudy",9,5,2020,0
2020-09-06,18.3,4.6,11.7,18.3,3.8,11.4,5.8,69.4,0.0,0,0.0,none,43.9,27.4,5.3,1024.3,5.3,10.0,212.3,18.4,7,0.63,Clear,9,6,2020,0
2020-09-07,21.7,7.3,16.0,21.7,5.3,15.5,7.1,57.6,0.0,0,0.0,none,74.5,38.8,8.4,1022.7,14.7,10.0,214.8,18.4,7,0.66,Clear,9,0,2020,0
2020-09-08,19.5,9.9,16.6,19.5,9.9,16.6,11.8,73.7,1.319,100,4.17,rain,76.3,38.6,353.4,1022.5,97.9,10.0,78.3,6.7,4,0.69,"Rain, Overcast",9,1,2020,0
2020-09-09,14.9,6.2,10.6,14.9,5.0,9.8,6.6,78.2,0.0,0,0.0,none,41.8,25.1,180.0,1029.1,67.0,10.0,162.9,14.0,6,0.73,Partially cloudy,9,2,2020,0
2020-09-10,20.6,4.4,11.9,20.6,3.3,11.6,7.4,77.1,0.0,0,0.0,none,31.7,16.0,357.9,1026.5,33.1,10.0,199.1,17.2,7,0.75,Partially cloudy,9,3,2020,0
2020-09-11,18.8,9.7,15.0,18.8,7.6,14.9,7.0,59.8,0.0,0,0.0,none,63.7,35.3,1.5,1025.9,80.7,10.0,174.1,15.0,7,0.79,Partially cloudy,9,4,2020,0
2020-09-12,15.6,12.2,14.2,15.6,12.2,14.2,9.5,74.6,2.594,100,12.5,rain,54.7,29.0,356.1,1022.4,96.9,9.6,47.1,4.0,2,0.82,"Rain, Overcast",9,5,2020,0
2020-09-13,17.2,8.8,12.9,17.2,8.4,12.9,9.4,81.2,9.433,100,4.17,rain,31.3,19.0,252.8,1021.6,69.9,9.0,125.8,10.8,5,0.86,"Rain, Partially cloudy",9,6,2020,0
2020-09-14,16.6,6.9,11.5,16.6,6.2,11.1,7.0,76.3,0.0,0,0.0,none,32.8,21.6,261.7,1027.2,47.8,10.0,183.8,15.9,6,0.89,Partially cloudy,9,0,2020,0
2020-09-15,16.9,6.7,11.2,16.9,5.5,10.9,7.1,77.6,0.0,0,0.0,none,20.2,13.4,266.5,1027.9,45.3,10.0,210.9,18.2,7,0.92,Partially cloudy,9,1,2020,0
2020-09-16,21.1,5.2,13.6,21.1,4.2,13.1,7.0,67.3,0.0,0,0.0,none,47.5,27.4,360.0,1018.9,89.6,10.0,199.1,17.3,7,0.95,Partially cloudy,9,2,2020,0
2020-09-17,14.9,10.8,12.6,14.9,10.8,12.6,10.2,85.8,0.113,100,4.17,rain,42.5,24.6,183.8,1024.3,98.1,10.0,82.8,7.2,4,0.0,"Rain, Overcast",9,3,2020,0
2020-09-18,18.1,7.9,12.9,18.1,7.9,12.8,10.4,85.5,0.113,100,4.17,rain,19.8,12.2,225.4,1026.3,97.5,10.0,108.7,9.3,5,0.02,"Rain, Overcast",9,4,2020,0
2020-09-19,25.1,11.1,18.5,25.1,11.1,18.5,12.2,70.1,0.0,0,0.0,none,50.0,25.1,34.6,1017.5,77.5,10.0,196.0,16.7,8,0.06,Partially cloudy,9,5,2020,0
2020-09-20,21.1,16.1,18.8,21.1,16.1,18.8,12.9,69.1,0.173,100,4.17,rain,57.6,32.2,4.2,1006.7,56.7,10.0,170.9,14.9,7,0.09,"Rain, Partially cloudy",9,6,2020,0
2020-09-21,18.8,12.7,16.6,18.8,12.7,16.6,9.0,61.8,0.087,100,4.17,rain,59.4,30.0,353.2,1004.3,45.6,10.0,156.9,13.6,7,0.13,"Rain, Partially cloudy",9,0,2020,0
2020-09-22,17.4,9.5,13.2,17.4,8.8,13.1,6.3,63.7,0.913,100,4.17,rain,85.7,39.6,336.2,1006.5,37.4,10.0,201.2,17.3,7,0.16,"Rain, Partially cloudy",9,1,2020,0
2020-09-23,13.9,8.9,11.1,13.9,6.7,10.5,6.5,73.6,1.958,100,8.33,rain,52.6,27.2,284.1,1012.1,72.7,10.0,128.3,10.9,6,0.2,"Rain, Partially cloudy",9,2,2020,0
2020-09-24,13.1,7.1,10.1,13.1,5.2,9.4,4.4,69.4,0.806,100,8.33,rain,45.7,23.6,345.0,1011.5,79.9,9.9,159.2,13.8,6,0.25,"Rain, Partially cloudy",9,3,2020,0
2020-09-25,9.7,4.4,7.2,7.4,2.1,4.6,5.2,87.3,8.308,100,12.5,rain,54.4,31.7,310.2,1003.4,88.5,10.0,114.4,9.9,5,0.26,"Rain, Partially cloudy",9,4,2020,0
2020-09-26,12.9,4.3,9.0,12.9,1.4,7.0,6.0,82.4,5.989,100,16.67,rain,59.0,29.7,257.4,1013.0,76.6,9.8,182.7,15.8,8,0.3,"Rain, Partially cloudy",9,5,2020,0
2020-09-27,13.3,6.0,9.4,13.3,4.9,8.5,4.8,75.2,2.185,100,4.17,rain,34.2,19.8,203.4,1024.6,71.0,10.0,178.3,15.4,6,0.33,"Rain, Partially cloudy",9,6,2020,0
2020-09-28,14.6,4.5,8.9,14.6,4.5,8.7,4.8,77.0,0.087,100,4.17,rain,26.3,17.6,179.1,1027.5,65.6,10.0,218.7,18.8,7,0.37,"Rain, Partially cloudy",9,0,2020,0
2020-09-29,19.5,3.6,11.7,19.5,1.8,11.2,5.8,71.5,0.0,0,0.0,none,46.4,25.7,12.8,1021.3,88.2,10.0,238.6,20.6,8,0.4,Partially cloudy,9,1,2020,0
2020-09-30,18.2,11.4,14.7,18.2,11.4,14.7,10.0,74.5,3.32,100,8.33,rain,60.5,30.4,345.4,1010.8,97.8,10.0,102.1,9.0,4,0.44,"Rain, Overcast",9,2,2020,0
2020-10-01,18.2,6.9,12.8,18.2,5.6,12.4,5.8,65.4,0.66,100,4.17,rain,36.7,22.1,328.9,1015.6,24.5,10.0,234.4,20.2,7,0.47,"Rain, Partially cloudy",10,3,2020,0
2020-10-02,24.4,12.8,18.8,24.4,12.8,18.8,8.3,51.0,0.0,0,0.0,none,65.9,38.8,4.6,1017.4,0.3,10.0,270.6,23.4,9,0.5,Clear,10,4,2020,0
2020-10-03,27.7,16.6,22.3,27.2,16.6,22.3,9.7,45.7,0.0,0,0.0,none,74.9,42.9,5.8,1016.2,41.6,10.0,252.1,21.9,9,0.54,Partially cloudy,10,5,2020,0
2020-10-04,28.2,12.8,20.0,27.8,12.8,19.9,10.7,59.1,0.567,100,4.17,rain,62.6,33.3,337.4,1010.8,85.8,9.6,207.6,17.1,9,0.57,"Rain, Partially cloudy",10,6,2020,0
2020-10-05,12.9,8.9,10.6,12.9,6.3,9.9,8.8,89.2,3.072,100,8.33,rain,41.4,21.3,183.4,1018.7,93.7,7.9,51.1,4.4,2,0.61,"Rain, Overcast",10,0,2020,0
2020-10-06,11.8,9.2,10.3,11.8,6.9,8.9,7.5,83.3,1.988,100,8.33,rain,43.9,21.9,188.2,1023.7,90.5,8.1,99.3,8.6,3,0.64,"Rain, Overcast",10,1,2020,0
2020-10-07,14.8,9.1,11.8,14.8,8.1,11.6,11.4,97.4,2.113,100,12.5,rain,32.4,7.6,274.7,1016.8,98.9,5.8,71.8,6.1,3,0.67,"Rain, Overcast",10,2,2020,0
2020-10-08,17.3,12.7,14.7,17.3,12.7,14.7,11.6,82.1,7.749,100,12.5,rain,73.4,38.6,349.7,1003.4,85.2,9.0,178.8,15.6,8,0.71,"Rain, Partially cloudy",10,3,2020,0
2020-10-09,15.6,10.6,12.6,15.6,10.6,12.6,8.0,74.1,4.761,100,8.33,rain,58.3,32.5,273.5,1014.0,91.7,10.0,119.9,10.4,5,0.74,"Rain, Overcast",10,4,2020,0
2020-10-10,19.1,10.1,14.0,19.1,10.1,14.0,8.5,70.5,0.0,0,0.0,none,37.1,19.3,274.8,1019.0,65.6,10.0,206.8,17.9,6,0.75,Partially cloudy,10,5,2020,0
2020-10-11,15.8,9.5,12.7,15.8,9.2,12.6,7.5,72.0,0.0,0,0.0,none,29.9,16.5,189.3,1022.3,81.2,10.0,209.3,18.1,8,0.81,Partially cloudy,10,6,2020,0
2020-10-12,23.2,4.1,14.5,23.2,2.9,14.1,7.7,67.5,0.0,0,0.0,none,46.8,25.6,3.9,1021.0,52.3,10.0,276.8,23.8,8,0.84,Partially cloudy,10,0,2020,0
2020-10-13,18.0,11.7,14.6,18.0,11.7,14.6,10.9,79.6,0.226,100,8.33,rain,38.5,18.3,199.1,1023.6,78.3,9.6,158.6,13.7,6,0.87,"Rain, Partially cloudy",10,1,2020,0
