name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Maribyrnong,2015-03-21,22.2,8.6,15.4,22.2,8.1,15.3,7.2,59.9,0,0,0,,0,0,37.4,24.6,157.5,1024.9,14.2,10,258.6,22.4,9,,2015-03-21T07:23:29,2015-03-21T19:31:32,0.02,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2015-03-22,28.2,7.2,18.3,27.3,7,18,8.9,60.9,0,0,0,,0,0,42.8,27.7,3.1,1018.9,9.9,10,250.8,21.6,8,,2015-03-22T07:24:25,2015-03-22T19:30:01,0.05,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2015-03-23,26.4,15.1,21.8,26.4,15.1,21.8,12,55.2,0.087,100,4.17,rain,0,0,63.7,35.3,329.9,1009.5,64.9,10,135.5,11.6,5,,2015-03-23T07:25:20,2015-03-23T19:28:29,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-03-24,15,12.1,13.6,15,12.1,13.6,9,74,0.633,100,8.33,rain,0,0,51.8,31.7,192,1017.2,97,9.9,71.3,6.1,3,,2015-03-24T07:26:16,2015-03-24T19:26:58,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-03-25,20.6,11.7,15,20.6,11.7,15,7.7,63.2,0.173,100,4.17,rain,0,0,28.8,20.5,220.8,1016.3,73,10,191.2,16.4,6,,2015-03-25T07:27:11,2015-03-25T19:25:27,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-03-26,17.5,7.9,13.2,17.5,5.9,12.9,5,60.2,1.007,100,12.5,rain,0,0,61.9,37.3,306.9,1016.9,51.7,10,184.6,16,7,,2015-03-26T07:28:06,2015-03-26T19:23:56,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-03-27,18.1,12.1,14.6,18.1,12.1,14.6,8.5,67.6,0.26,100,8.33,rain,0,0,58.3,33.5,257.3,1022.1,73.7,10,128.9,11.1,5,,2015-03-27T07:29:01,2015-03-27T19:22:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-03-28,19.1,10.1,13.8,19.1,10.1,13.8,8.8,72.8,0.087,100,4.17,rain,0,0,24.8,18.4,210.7,1023.8,62.1,10,124.3,10.7,4,,2015-03-28T07:29:56,2015-03-28T19:20:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-03-29,23.7,6.2,15,23.7,5,14.7,8.4,68.9,0.174,100,8.33,rain,0,0,28.1,22.3,199,1021.6,1.2,10,231.1,19.9,8,,2015-03-29T07:30:51,2015-03-29T19:19:23,0.29,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"95866099999,94864099999"
Maribyrnong,2015-03-30,24,7.3,15.7,24,5.7,15.6,9.3,68.9,0,0,0,,0,0,36,20.6,197.8,1023.9,2.2,10,211.7,18.5,8,,2015-03-30T07:31:45,2015-03-30T19:17:53,0.32,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2015-03-31,26.2,7.5,16.7,26.2,6.8,16.6,10.5,70.9,0,0,0,,0,0,19.4,22.3,238,1024,6,10,227.7,19.7,8,,2015-03-31T07:32:40,2015-03-31T19:16:22,0.35,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2015-04-01,29.1,11.7,21.6,28.1,11.7,21.3,9.9,51.4,0.113,100,4.17,rain,0,0,54.7,33.5,357.2,1016.5,58.1,10,147.4,12.7,6,,2015-04-01T07:33:34,2015-04-01T19:14:52,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-04-02,21.4,10.9,14.8,21.4,10.9,14.8,7.5,62.9,0.314,100,8.33,rain,0,0,56.9,40.7,209.3,1021.5,63.6,10,176.7,15.2,6,,2015-04-02T07:34:29,2015-04-02T19:13:23,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-04-03,20.1,3.6,13.3,20.1,3.6,13.2,5.8,62.6,0,0,0,,0,0,40.7,24.1,163.7,1023.4,8.7,10,225,19.3,8,,2015-04-03T07:35:23,2015-04-03T19:11:53,0.45,Clear,Clear conditions throughout the day.,clear-day,"95866099999,remote,94864099999"
Maribyrnong,2015-04-04,24.2,5.3,14.2,24.2,3.7,13.8,8.5,72.1,0,0,0,,0,0,23,18,221.6,1017.4,34.5,10,201.6,17.5,7,,2015-04-04T07:36:17,2015-04-04T19:10:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-05,19.2,7.8,13.7,19.2,7,13.5,8.9,73.9,0,0,0,,0,0,35.6,19.6,237.5,1010.9,69.2,10,136.3,12.2,6,,2015-04-05T06:37:12,2015-04-05T18:08:55,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-06,18.1,9.4,13.7,18.1,9.2,13.7,6.8,65.7,0,0,0,,0,0,23.4,16.6,215.5,1006.9,85.7,10,119,10.2,5,,2015-04-06T06:38:06,2015-04-06T18:07:27,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-07,16.1,9.4,12.5,16.1,8.7,12.4,9.8,83.9,9.433,100,8.33,rain,0,0,58.7,37.1,204.1,1012.7,90.6,9.9,62.6,5.4,2,,2015-04-07T06:39:00,2015-04-07T18:05:59,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-08,17.3,10,13.4,17.3,10,13.4,9.5,78,0.773,100,8.33,rain,0,0,51.1,31.7,205.1,1022.4,75,9.9,120.7,10.4,4,,2015-04-08T06:39:54,2015-04-08T18:04:31,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-09,19.1,5.3,13,19.1,4,12.7,8.4,75.6,0,0,0,,0,0,34.2,22.3,178.2,1025.3,27.6,10,144.5,12.5,5,,2015-04-09T06:40:49,2015-04-09T18:03:04,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-10,19.7,5.3,12.9,19.7,4.8,12.7,8.6,77.3,0,0,0,,0,0,30.6,16.7,179.7,1025.2,4.6,10,200.7,17.4,7,,2015-04-10T06:41:43,2015-04-10T18:01:37,0.7,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2015-04-11,23.9,10.1,16,23.9,10.1,16,11,74.6,0,0,0,,0,0,36.7,25.9,187.6,1021.3,76.5,10,173.2,15,6,,2015-04-11T06:42:37,2015-04-11T18:00:11,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-12,18.5,8.1,14.3,18.5,7.2,14.2,8.7,70.2,0,0,0,,0,0,38.2,27.7,170.1,1022,58.2,10,151,13.1,5,,2015-04-12T06:43:31,2015-04-12T17:58:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-13,20.7,4.4,11.8,20.7,3,11.4,7.3,76.4,0,0,0,,0,0,16.6,16.6,261.4,1021,43.3,10,202.5,17.5,7,,2015-04-13T06:44:25,2015-04-13T17:57:21,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-14,24.1,10.1,16.9,24.1,10.1,16.9,10.7,69.6,1.221,100,4.17,rain,0,0,37.4,22.3,28.6,1018.3,86.6,10,84.4,7.3,4,,2015-04-14T06:45:20,2015-04-14T17:55:57,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-15,27,16.9,20.8,26.9,16.9,20.8,13.1,63.5,0.2,100,4.17,rain,0,0,46.4,35.3,6,1017.8,59.2,10,168.7,14.6,6,,2015-04-15T06:46:14,2015-04-15T17:54:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-16,18,12.6,15.7,18,12.6,15.7,11,74.3,0,0,0,,0,0,32,22.3,213.2,1024,73,10,90.9,8,3,,2015-04-16T06:47:08,2015-04-16T17:53:10,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-17,16.2,8,12.7,16.2,8,12.7,9.7,82.5,1.946,100,8.33,rain,0,0,22,12.7,40.4,1020.4,79.6,10,101.2,8.6,5,,2015-04-17T06:48:02,2015-04-17T17:51:48,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-18,20.1,10.2,14.7,20.1,10.2,14.7,12,86,5.511,100,8.33,rain,0,0,45.7,25.9,278,1013.4,87.7,8,130,11.3,5,,2015-04-18T06:48:57,2015-04-18T17:50:27,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-19,13.1,7.8,10.1,13.1,4.2,8.9,6.3,78.5,10.549,100,16.67,rain,0,0,55.8,32.2,210.3,1026.8,52.2,10,146.7,12.7,5,,2015-04-19T06:49:51,2015-04-19T17:49:06,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-04-20,15.5,5.4,11,15.5,5.3,10.5,4.3,64.5,0,0,0,,0,0,44.3,31.7,158.2,1034.9,31,10,166,14.3,6,,2015-04-20T06:50:45,2015-04-20T17:47:46,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-21,17.1,3.4,11.1,17.1,1.3,10.6,5.9,72.2,0,0,0,,0,0,45,27.7,181.5,1031.1,28,10,161.2,13.9,6,,2015-04-21T06:51:40,2015-04-21T17:46:27,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-22,18.2,7.9,13.8,18.2,6.1,13.6,10.6,81.5,0,0,0,,0,0,36.4,31.7,174.6,1024.3,68.4,10,69.7,6.2,2,,2015-04-22T06:52:34,2015-04-22T17:45:09,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-23,19.6,12.9,15.6,19.6,12.9,15.6,13,85.3,0,0,0,,0,0,34.6,20.9,183.1,1015.3,85.8,10,65.1,5.5,3,,2015-04-23T06:53:28,2015-04-23T17:43:52,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-04-24,21.1,12.4,16.1,21.1,12.4,16.1,12.3,80.1,0,0,0,,0,0,29.5,18.3,325.1,1005.1,91.5,9.6,100.9,8.8,4,,2015-04-24T06:54:22,2015-04-24T17:42:35,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"95866099999,94864099999"
Maribyrnong,2015-04-25,14.1,11.1,12.6,14.1,11.1,12.6,11.8,94.9,10.537,100,12.5,rain,0,0,40.7,24.1,239.9,1008.8,95,10,58.3,5.2,3,,2015-04-25T06:55:17,2015-04-25T17:41:20,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-26,14.1,10.1,11.7,14.1,10.1,11.7,9,83.9,2.364,100,12.5,rain,0,0,51.8,26.4,231.8,1017.9,89.1,9.9,77.1,6.5,3,,2015-04-26T06:56:11,2015-04-26T17:40:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-27,14.1,10.1,11.8,14.1,10.1,11.8,9.2,84.1,0.52,100,8.33,rain,0,0,42.1,24.1,240.5,1022.8,82.8,10,99,8.3,4,,2015-04-27T06:57:05,2015-04-27T17:38:52,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-28,15.1,7,11.3,15.1,7,11.2,8.7,85.3,0.4,100,4.17,rain,0,0,34.2,27.7,197.9,1028,73.5,10,101,8.6,4,,2015-04-28T06:58:00,2015-04-28T17:37:39,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-29,17,4.6,10.5,17,4.1,10.2,7.1,81.3,0.2,100,8.33,rain,0,0,22,14.8,199.7,1030.5,32.5,9.8,147.1,12.7,6,,2015-04-29T06:58:54,2015-04-29T17:36:28,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"95866099999,94864099999"
Maribyrnong,2015-04-30,19.4,3.5,10.9,19.4,2.9,10.5,7.1,80.4,0,0,0,,0,0,18.4,18.4,184.1,1030,10.6,10,145.7,12.6,5,,2015-04-30T06:59:48,2015-04-30T17:35:18,0.37,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2015-05-01,22.3,4.2,13.2,22.3,3.1,12.8,7.7,73.2,0,0,0,,0,0,27.7,18.4,14.1,1025.5,14.3,9.9,160,13.8,6,,2015-05-01T07:00:42,2015-05-01T17:34:08,0.4,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2015-05-02,22.1,11.4,16.5,22.1,11.4,16.5,10.3,67.6,0,0,0,,0,0,51.5,27.7,355.3,1017.3,49.9,10,109.6,9.4,5,,2015-05-02T07:01:36,2015-05-02T17:33:00,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-03,18.7,8.1,12.6,18.7,7,12.4,9.4,82.6,0,0,0,,0,0,23,14.8,300.1,1018.5,26,10,148.6,12.9,6,,2015-05-03T07:02:30,2015-05-03T17:31:53,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-04,21.4,6.7,14.6,21.4,5,14.4,8.4,70.8,0,0,0,,0,0,67.7,46.4,5.7,1012.2,22.4,9.3,145,12.5,6,,2015-05-04T07:03:24,2015-05-04T17:30:48,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95866099999,remote,94864099999"
Maribyrnong,2015-05-05,17.9,10.6,14.4,17.9,10.6,14.4,6.5,60.3,1.693,100,8.33,rain,0,0,90.4,46.4,335.5,1002.9,63.6,10,120.6,10.4,6,,2015-05-05T07:04:17,2015-05-05T17:29:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-05-06,15.1,9.1,11.4,15.1,6.4,10.6,6.5,72.5,3,100,4.17,rain,0,0,57.2,29.9,327.8,1012.9,56,10,106.8,9.1,5,,2015-05-06T07:05:11,2015-05-06T17:28:40,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-07,13.9,8.7,11,13.9,6.1,10.4,6.1,72.1,0.46,100,8.33,rain,0,0,52.6,29.7,294,1018.6,68.1,10,85.2,7.4,4,,2015-05-07T07:06:04,2015-05-07T17:27:38,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-05-08,15.1,9.7,12.6,15.1,7.7,12.5,7.5,71.1,0,0,0,,0,0,45,27.7,321.7,1017.9,81.5,10,59.5,5.1,3,,2015-05-08T07:06:58,2015-05-08T17:26:38,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-09,18.1,12.1,14.8,18.1,12.1,14.8,9.1,69.1,0,0,0,,0,0,60.8,33.5,340.5,1011.8,75.3,10,64.7,5.6,3,,2015-05-09T07:07:51,2015-05-09T17:25:38,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-10,15.1,11.4,13.3,15.1,11.4,13.3,9.3,77,3.386,100,8.33,rain,0,0,56.9,36.6,303.2,1004.9,90.4,9.8,56,4.8,3,,2015-05-10T07:08:43,2015-05-10T17:24:40,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-11,16.1,12.2,13.6,16.1,12.2,13.6,9,74.3,3.722,100,8.33,rain,0,0,54.7,38.9,283,1011.1,81.7,10,74.4,6.4,4,,2015-05-11T07:09:36,2015-05-11T17:23:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-12,14.7,7.4,12.2,14.7,4.2,11.6,6.8,70,2.845,100,8.33,rain,0,0,58,36.9,296.9,1012.1,78.9,10,72.6,6.3,3,,2015-05-12T07:10:28,2015-05-12T17:22:49,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-05-13,12.1,5.5,8.2,12.1,2,5.9,5.2,81.5,6.328,100,12.5,rain,0,0,60.5,33.5,255.8,1022.5,75.5,9.9,109,9.3,4,,2015-05-13T07:11:20,2015-05-13T17:21:55,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-05-14,14.1,8.5,11.2,14.1,6,10.4,9.3,88.7,5.668,100,12.5,rain,0,0,54.4,27.7,244.9,1030.6,89.2,9.9,68,5.8,3,,2015-05-14T07:12:12,2015-05-14T17:21:03,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-15,13.3,10.4,11.7,13.3,10.4,11.7,10.3,91.8,1.113,100,8.33,rain,0,0,36,20.5,212.8,1035.3,96.8,9.6,64,5.5,3,,2015-05-15T07:13:03,2015-05-15T17:20:12,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-16,17.7,7.6,11.6,17.7,6,11.4,8.8,83.8,0,0,0,,0,0,15.8,16.6,109.5,1034.7,45.9,10,112.9,9.8,5,,2015-05-16T07:13:54,2015-05-16T17:19:23,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-17,19.2,4.7,11.6,19.2,3.3,11.2,7.9,80.4,0,0,0,,0,0,33.5,20.5,12.8,1032.4,0,10,135.5,11.7,5,,2015-05-17T07:14:45,2015-05-17T17:18:35,0.96,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2015-05-18,19.1,3.8,11.5,19.1,1.9,11.1,7.3,78.3,0.087,100,4.17,rain,0,0,32,24.1,19.6,1026.7,11.2,10,135.5,11.7,5,,2015-05-18T07:15:35,2015-05-18T17:17:49,0,Rain,Clear conditions throughout the day with afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-19,15.4,10.4,13.5,15.4,10.4,13.5,9.2,76,1.875,100,4.17,rain,0,0,56.2,27.7,3.3,1012.1,72.2,10,48.7,4.3,2,,2015-05-19T07:16:25,2015-05-19T17:17:05,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-20,17.1,10.8,14.3,17.1,10.8,14.3,10.7,80.5,3.433,100,4.17,rain,0,0,45.7,31.7,332,1011.6,71.3,8.8,88.9,7.6,4,,2015-05-20T07:17:14,2015-05-20T17:16:22,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-21,12.1,9.1,10.5,12.1,7.3,10.1,9.8,95.2,3.561,100,16.67,rain,0,0,40.3,24.1,239.8,1022.9,96.3,8,66.8,5.7,4,,2015-05-21T07:18:03,2015-05-21T17:15:40,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-22,14.1,8.8,11.3,14.1,7.7,11.2,8,80.8,0,0,0,,0,0,42.8,27.7,175.7,1029,86,10,80.4,7.1,4,,2015-05-22T07:18:51,2015-05-22T17:15:00,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-23,13.1,4.4,9.9,13.1,4.4,9.6,5.9,76.9,0,0,0,,0,0,27.7,16.6,176.1,1031.8,73.1,10,95.8,8,4,,2015-05-23T07:19:39,2015-05-23T17:14:22,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-24,17.1,4.2,8.8,17.1,3.3,8.1,6,84.2,0,0,0,,0,0,23.4,14.8,21.3,1030.6,78.2,9.9,114.7,9.8,5,,2015-05-24T07:20:26,2015-05-24T17:13:46,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-25,15.5,5.2,10.1,15.5,3.6,9.3,6.1,77.2,0,0,0,,0,0,24.8,20.5,15.9,1030.1,43.4,10,101.6,8.8,4,,2015-05-25T07:21:12,2015-05-25T17:13:11,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-26,15.1,1.6,9,15.1,0.1,8.3,5.8,81.7,0,0,0,,0,0,27,18.4,18.5,1027.2,32.8,10,100,8.6,4,,2015-05-26T07:21:58,2015-05-26T17:12:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-27,17.1,8.6,13.4,17.1,7.5,13.2,8.6,73.2,0.087,100,4.17,rain,0,0,48.6,29.5,7.9,1019.9,38.8,10,85.3,7.4,4,,2015-05-27T07:22:43,2015-05-27T17:12:07,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-28,18.2,12.1,14.8,18.2,12.1,14.8,10.5,76.3,0.1,100,4.17,rain,0,0,70.6,33.5,354.9,1016.2,37.2,10,84.5,7.1,3,,2015-05-28T07:23:27,2015-05-28T17:11:37,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2015-05-29,14.2,5.9,11.4,14.2,4.1,11.1,5.8,68.9,0.087,100,4.17,rain,0,0,33.5,22.3,321.2,1020.6,60,10,93.1,7.9,4,,2015-05-29T07:24:10,2015-05-29T17:11:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-05-30,16.1,10.1,12.8,16.1,10.1,12.8,6.4,65.9,0,0,0,,0,0,53.6,37.1,340.6,1018.5,42.3,10,88.9,7.6,4,,2015-05-30T07:24:53,2015-05-30T17:10:43,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-05-31,16.1,6.3,11.4,16.1,3,10.7,7.5,77.9,5.92,100,8.33,rain,0,0,54.4,27.7,311,1013.4,79,10,57.3,5,3,,2015-05-31T07:25:34,2015-05-31T17:10:18,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-06-01,11.1,3.4,6.6,11.1,0.4,4.3,4.1,84.6,4.257,100,12.5,rain,0,0,50,24.1,245.5,1023,71.2,10,82.5,7.2,4,,2015-06-01T07:26:15,2015-06-01T17:09:56,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-06-02,10.2,5,7.6,10.2,2.2,6.1,6.8,95.2,0.914,100,12.5,rain,0,0,24.1,16.6,250.9,1027.1,80.9,9.8,54.1,4.7,2,,2015-06-02T07:26:55,2015-06-02T17:09:35,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-06-03,12.1,2.6,7.7,12.1,0.9,7.2,5.4,86.9,0.113,100,4.17,rain,0,0,17.3,11.2,290.2,1023.7,74.6,9.1,66.2,5.6,3,,2015-06-03T07:27:34,2015-06-03T17:09:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-06-04,10.1,2.4,6.7,10.1,0.3,3.9,4,83.2,5,100,8.33,rain,0,0,58.7,32.5,8.5,1017.9,81.2,9.6,62.6,5.3,3,,2015-06-04T07:28:12,2015-06-04T17:08:58,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-06-05,13.1,5.6,9.8,13.1,3.1,8.8,6.7,81.5,0,0,0,,0,0,37.1,20.5,6,1021.5,81.5,10,76.4,6.6,4,,2015-06-05T07:28:48,2015-06-05T17:08:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-06-06,16.1,9.4,12,16.1,8.2,11.8,8.8,81.2,0.113,100,4.17,rain,0,0,36,24.1,3.6,1027.5,85.3,9.8,73.9,6.3,4,,2015-06-06T07:29:24,2015-06-06T17:08:29,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-06-07,13.4,10.2,11.8,13.4,10.2,11.8,8,77.7,0,0,0,,0,0,68.8,46.4,0.4,1022.6,44.9,10,78.9,6.8,4,,2015-06-07T07:29:59,2015-06-07T17:08:16,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2015-06-08,17.1,10.1,13.8,17.1,10.1,13.8,8.1,68.8,0,0,0,,0,0,60.1,40.7,347.2,1015.7,49.9,10,99.4,8.7,4,,2015-06-08T07:30:32,2015-06-08T17:08:06,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95866099999,remote,94864099999"
Maribyrnong,2015-06-09,15.4,6.3,10.3,15.4,4.3,9.5,6.5,78.2,2,100,4.17,rain,0,0,55.1,30.4,271.1,1022,56.2,9.9,89.2,7.7,4,,2015-06-09T07:31:04,2015-06-09T17:07:57,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2015-06-10,12.1,6.2,9.1,12.1,4.3,8.2,5.5,79.2,0.459,100,8.33,rain,0,0,33.5,20.5,200.8,1034,80.3,10,76.6,6.6,4,,2015-06-10T07:31:35,2015-06-10T17:07:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95866099999,94864099999"
